src_pe =           2, dst_pe =           5, direction = 00,  hop count = 001001, packet = 09252 at time 192ns
src_pe =          12, dst_pe =           3, direction = 11,  hop count = 111111, packet = ffc32 at time 192ns
src_pe =           4, dst_pe =           9, direction = 10,  hop count = 001001, packet = 89492 at time 194ns
src_pe =           3, dst_pe =           5, direction = 00,  hop count = 011001, packet = 19352 at time 194ns
src_pe =          15, dst_pe =           5, direction = 01,  hop count = 011011, packet = 5bf52 at time 194ns
src_pe =           6, dst_pe =          12, direction = 00,  hop count = 011011, packet = 1b6c2 at time 194ns
src_pe =           1, dst_pe =           6, direction = 10,  hop count = 001001, packet = 89162 at time 194ns
src_pe =           0, dst_pe =           6, direction = 10,  hop count = 011001, packet = 99062 at time 194ns
src_pe =          10, dst_pe =          11, direction = 10,  hop count = 001000, packet = 88ab2 at time 194ns
src_pe =           8, dst_pe =          10, direction = 10,  hop count = 011000, packet = 988a2 at time 196ns
src_pe =          11, dst_pe =           9, direction = 00,  hop count = 011000, packet = 18b92 at time 196ns
src_pe =           5, dst_pe =          14, direction = 10,  hop count = 001011, packet = 8b5e2 at time 196ns
src_pe =           7, dst_pe =          10, direction = 00,  hop count = 001001, packet = 097a2 at time 198ns
src_pe =           9, dst_pe =          12, direction = 00,  hop count = 001001, packet = 099c2 at time 198ns
src_pe =           2, dst_pe =           6, direction = 00,  hop count = 000001, packet = 01262 at time 198ns
src_pe =           4, dst_pe =          10, direction = 10,  hop count = 011001, packet = 994a2 at time 198ns
src_pe =           6, dst_pe =          13, direction = 00,  hop count = 001011, packet = 0b6d2 at time 198ns
src_pe =           1, dst_pe =           7, direction = 10,  hop count = 011001, packet = 99172 at time 198ns
src_pe =           0, dst_pe =           7, direction = 10,  hop count = 111001, packet = b9072 at time 198ns
src_pe =          10, dst_pe =          12, direction = 00,  hop count = 011001, packet = 19ac2 at time 200ns
src_pe =           3, dst_pe =           6, direction = 00,  hop count = 001001, packet = 09362 at time 200ns
src_pe =          15, dst_pe =           6, direction = 01,  hop count = 001011, packet = 4bf62 at time 200ns
src_pe =           5, dst_pe =          15, direction = 10,  hop count = 011011, packet = 9b5f2 at time 200ns
src_pe =          11, dst_pe =          10, direction = 00,  hop count = 001000, packet = 08ba2 at time 200ns
src_pe =           8, dst_pe =          11, direction = 10,  hop count = 111000, packet = b88b2 at time 202ns
src_pe =           4, dst_pe =          11, direction = 10,  hop count = 111001, packet = b94b2 at time 202ns
src_pe =           6, dst_pe =          14, direction = 00,  hop count = 000011, packet = 036e2 at time 202ns
src_pe =           1, dst_pe =           8, direction = 00,  hop count = 001011, packet = 0b182 at time 202ns
src_pe =           9, dst_pe =          13, direction = 00,  hop count = 000001, packet = 019d2 at time 204ns
src_pe =           0, dst_pe =           8, direction = 00,  hop count = 000011, packet = 03082 at time 204ns
src_pe =           7, dst_pe =          11, direction = 00,  hop count = 000001, packet = 017b2 at time 204ns
src_pe =          14, dst_pe =           6, direction = 01,  hop count = 000011, packet = 43e62 at time 204ns
src_pe =          10, dst_pe =          13, direction = 00,  hop count = 001001, packet = 09ad2 at time 204ns
src_pe =          11, dst_pe =          12, direction = 00,  hop count = 111001, packet = 39bc2 at time 206ns
src_pe =           2, dst_pe =           7, direction = 10,  hop count = 001001, packet = 89272 at time 206ns
src_pe =           4, dst_pe =          12, direction = 00,  hop count = 000011, packet = 034c2 at time 208ns
src_pe =           6, dst_pe =          15, direction = 10,  hop count = 001011, packet = 8b6f2 at time 208ns
src_pe =           8, dst_pe =          12, direction = 00,  hop count = 000001, packet = 018c2 at time 208ns
src_pe =          10, dst_pe =          14, direction = 00,  hop count = 000001, packet = 01ae2 at time 208ns
src_pe =           3, dst_pe =           7, direction = 00,  hop count = 000001, packet = 01372 at time 208ns
src_pe =           9, dst_pe =          14, direction = 10,  hop count = 001001, packet = 899e2 at time 208ns
src_pe =           0, dst_pe =           9, direction = 10,  hop count = 001011, packet = 8b092 at time 210ns
src_pe =           7, dst_pe =          12, direction = 00,  hop count = 111011, packet = 3b7c2 at time 210ns
src_pe =           2, dst_pe =           8, direction = 00,  hop count = 011011, packet = 1b282 at time 210ns
src_pe =          11, dst_pe =          13, direction = 00,  hop count = 011001, packet = 19bd2 at time 212ns
src_pe =           1, dst_pe =           9, direction = 00,  hop count = 000011, packet = 03192 at time 212ns
src_pe =          14, dst_pe =           7, direction = 11,  hop count = 001011, packet = cbe72 at time 212ns
src_pe =           9, dst_pe =          15, direction = 10,  hop count = 011001, packet = 999f2 at time 212ns
src_pe =          10, dst_pe =          15, direction = 10,  hop count = 001001, packet = 89af2 at time 214ns
src_pe =           4, dst_pe =          13, direction = 10,  hop count = 001011, packet = 8b4d2 at time 214ns
src_pe =           8, dst_pe =          13, direction = 10,  hop count = 001001, packet = 898d2 at time 214ns
src_pe =           3, dst_pe =           8, direction = 00,  hop count = 111011, packet = 3b382 at time 214ns
src_pe =          15, dst_pe =           7, direction = 01,  hop count = 000011, packet = 43f72 at time 214ns
src_pe =           0, dst_pe =          10, direction = 10,  hop count = 011011, packet = 9b0a2 at time 214ns
src_pe =           7, dst_pe =          13, direction = 00,  hop count = 011011, packet = 1b7d2 at time 214ns
src_pe =           2, dst_pe =           9, direction = 00,  hop count = 001011, packet = 0b292 at time 214ns
src_pe =           1, dst_pe =          10, direction = 10,  hop count = 001011, packet = 8b1a2 at time 216ns
src_pe =          14, dst_pe =           8, direction = 01,  hop count = 011001, packet = 59e82 at time 216ns
src_pe =          11, dst_pe =          14, direction = 00,  hop count = 001001, packet = 09be2 at time 218ns
src_pe =           4, dst_pe =          14, direction = 10,  hop count = 011011, packet = 9b4e2 at time 218ns
src_pe =           8, dst_pe =          14, direction = 10,  hop count = 011001, packet = 998e2 at time 218ns
src_pe =           3, dst_pe =           9, direction = 00,  hop count = 011011, packet = 1b392 at time 218ns
src_pe =           0, dst_pe =          11, direction = 10,  hop count = 111011, packet = bb0b2 at time 218ns
src_pe =           7, dst_pe =          14, direction = 00,  hop count = 001011, packet = 0b7e2 at time 218ns
src_pe =           2, dst_pe =          10, direction = 00,  hop count = 000011, packet = 032a2 at time 218ns
src_pe =          15, dst_pe =           8, direction = 01,  hop count = 111001, packet = 79f82 at time 220ns
src_pe =           1, dst_pe =          11, direction = 10,  hop count = 011011, packet = 9b1b2 at time 220ns
src_pe =          14, dst_pe =           9, direction = 01,  hop count = 001001, packet = 49e92 at time 220ns
src_pe =           4, dst_pe =          15, direction = 10,  hop count = 111011, packet = bb4f2 at time 222ns
src_pe =           8, dst_pe =          15, direction = 10,  hop count = 111001, packet = b98f2 at time 222ns
src_pe =           3, dst_pe =          10, direction = 00,  hop count = 001011, packet = 0b3a2 at time 222ns
src_pe =           0, dst_pe =          12, direction = 00,  hop count = 000111, packet = 070c2 at time 224ns
src_pe =           7, dst_pe =          15, direction = 00,  hop count = 000011, packet = 037f2 at time 224ns
src_pe =           2, dst_pe =          11, direction = 10,  hop count = 001011, packet = 8b2b2 at time 224ns
src_pe =          11, dst_pe =          15, direction = 00,  hop count = 000001, packet = 01bf2 at time 224ns
src_pe =          15, dst_pe =           9, direction = 01,  hop count = 011001, packet = 59f92 at time 224ns
src_pe =           1, dst_pe =          12, direction = 00,  hop count = 001111, packet = 0f1c2 at time 224ns
src_pe =          14, dst_pe =          10, direction = 01,  hop count = 000001, packet = 41ea2 at time 224ns
src_pe =           3, dst_pe =          11, direction = 00,  hop count = 000011, packet = 033b2 at time 228ns
src_pe =           2, dst_pe =          12, direction = 00,  hop count = 011111, packet = 1f2c2 at time 228ns
src_pe =          15, dst_pe =          10, direction = 01,  hop count = 001001, packet = 49fa2 at time 228ns
src_pe =           0, dst_pe =          13, direction = 10,  hop count = 001111, packet = 8f0d2 at time 230ns
src_pe =           1, dst_pe =          13, direction = 00,  hop count = 000111, packet = 071d2 at time 232ns
src_pe =          14, dst_pe =          11, direction = 11,  hop count = 001001, packet = c9eb2 at time 232ns
src_pe =           2, dst_pe =          13, direction = 00,  hop count = 001111, packet = 0f2d2 at time 232ns
src_pe =          15, dst_pe =          11, direction = 01,  hop count = 000001, packet = 41fb2 at time 234ns
src_pe =           3, dst_pe =          12, direction = 00,  hop count = 111111, packet = 3f3c2 at time 234ns
src_pe =           0, dst_pe =          14, direction = 10,  hop count = 011111, packet = 9f0e2 at time 234ns
src_pe =          13, dst_pe =           4, direction = 01,  hop count = 001011, packet = 4bd42 at time 236ns
src_pe =           1, dst_pe =          14, direction = 10,  hop count = 001111, packet = 8f1e2 at time 236ns
src_pe =          14, dst_pe =          12, direction = 00,  hop count = 011000, packet = 18ec2 at time 236ns
src_pe =           2, dst_pe =          14, direction = 00,  hop count = 000111, packet = 072e2 at time 236ns
src_pe =          12, dst_pe =           4, direction = 01,  hop count = 000011, packet = 43c42 at time 238ns
src_pe =           3, dst_pe =          13, direction = 00,  hop count = 011111, packet = 1f3d2 at time 238ns
src_pe =           0, dst_pe =          15, direction = 10,  hop count = 111111, packet = bf0f2 at time 238ns
src_pe =           1, dst_pe =          15, direction = 10,  hop count = 011111, packet = 9f1f2 at time 240ns
src_pe =          14, dst_pe =          13, direction = 00,  hop count = 001000, packet = 08ed2 at time 240ns
src_pe =           3, dst_pe =          14, direction = 00,  hop count = 001111, packet = 0f3e2 at time 242ns
src_pe =          14, dst_pe =          15, direction = 10,  hop count = 001000, packet = 88ef2 at time 244ns
src_pe =          13, dst_pe =           5, direction = 01,  hop count = 000011, packet = 43d52 at time 246ns
src_pe =          12, dst_pe =           5, direction = 11,  hop count = 001011, packet = cbc52 at time 246ns
src_pe =           3, dst_pe =          15, direction = 00,  hop count = 000111, packet = 073f2 at time 248ns
src_pe =          15, dst_pe =          12, direction = 00,  hop count = 111000, packet = 38fc2 at time 248ns
src_pe =          13, dst_pe =           6, direction = 11,  hop count = 001011, packet = cbd62 at time 250ns
src_pe =          12, dst_pe =           6, direction = 11,  hop count = 011011, packet = dbc62 at time 250ns
src_pe =          15, dst_pe =          13, direction = 00,  hop count = 011000, packet = 18fd2 at time 252ns
src_pe =          13, dst_pe =           7, direction = 11,  hop count = 011011, packet = dbd72 at time 254ns
src_pe =          12, dst_pe =           7, direction = 11,  hop count = 111011, packet = fbc72 at time 254ns
src_pe =          15, dst_pe =          14, direction = 00,  hop count = 001000, packet = 08fe2 at time 256ns
src_pe =          12, dst_pe =           8, direction = 01,  hop count = 000001, packet = 41c82 at time 260ns
src_pe =           2, dst_pe =          15, direction = 10,  hop count = 001111, packet = 8f2f2 at time 260ns
src_pe =          13, dst_pe =           8, direction = 01,  hop count = 001001, packet = 49d82 at time 262ns
src_pe =          13, dst_pe =           9, direction = 01,  hop count = 000001, packet = 41d92 at time 272ns
src_pe =          12, dst_pe =           9, direction = 11,  hop count = 001001, packet = c9c92 at time 272ns
src_pe =          13, dst_pe =          10, direction = 11,  hop count = 001001, packet = c9da2 at time 276ns
src_pe =          12, dst_pe =          10, direction = 11,  hop count = 011001, packet = d9ca2 at time 276ns
src_pe =          13, dst_pe =          11, direction = 11,  hop count = 011001, packet = d9db2 at time 280ns
src_pe =          12, dst_pe =          11, direction = 11,  hop count = 111001, packet = f9cb2 at time 280ns
src_pe =          12, dst_pe =          13, direction = 10,  hop count = 001000, packet = 88cd2 at time 296ns
src_pe =          13, dst_pe =          12, direction = 00,  hop count = 001000, packet = 08dc2 at time 302ns
src_pe =          13, dst_pe =          14, direction = 10,  hop count = 001000, packet = 88de2 at time 312ns
src_pe =          12, dst_pe =          14, direction = 10,  hop count = 011000, packet = 98ce2 at time 312ns
src_pe =          13, dst_pe =          15, direction = 10,  hop count = 011000, packet = 98df2 at time 316ns
src_pe =          12, dst_pe =          15, direction = 10,  hop count = 111000, packet = b8cf2 at time 318ns
